elX,elY,V_X_pure,V_Y_pure,r_X_pure,r_Y_pure,a_X3Y,V_X3Y_DFT,V_X3Y_Vegard,r_X3Y_DFT,r_X3Y_Vegard,Omega_X3Y,db_X3Y,a_Y3X,V_Y3X_DFT,V_Y3X_Vegard,r_Y3X_DFT,r_Y3X_Vegard,Omega_Y3X,db_Y3X,a_B2,V_B2_DFT,V_B2_Vegard,r_B2_DFT,r_B2_Vegard,Omega_B2,db_B2
Ba,Si,50.0,20.024,2.285390748670416,1.6845635878380372,5.413077844053504,39.65270568014667,42.506,2.1154109061926767,2.1649799375950534,-0.06712686020452015,VASP,4.500838200257686,22.793982537767224,27.518,1.7589110096196168,1.8728777016621743,-0.17167008729677943,VASP,4.011747,32.28275676255006,35.012,1.975273943571186,2.0294394742300965,-0.07795165193219304,OQMD
Ba,Sn,50.0,27.053,2.285390748670416,1.8622684018206264,5.593256927655224,43.745593831704156,44.26325,2.1858242291670713,2.1944123043538615,-0.011694942605792472,VASP,4.984918343185849,30.968071038525906,32.78975,1.9480877484959078,1.9855606867309963,-0.05555635408852132,VASP,4.247233,38.30789289199989,38.5265,2.0912207766780107,2.095191141002549,-0.005674201082374653,OQMD
Ba,Sr,50.0,56.0,2.285390748670416,2.3733755965792427,5.836613945994567,49.70761365596301,51.5,2.2809272565988876,2.308019851524917,-0.03480361833081537,VASP,5.66655404614926,45.48802851718388,54.5,2.2144684734069937,2.3519926721663738,-0.1653572749140573,VASP,4.87004,57.752074525688045,53.0,2.397873823087403,2.330213711589465,0.089661783503548,OQMD
Ba,Ta,50.0,18.014,2.285390748670416,1.6261995992423404,5.313421627194333,37.502726792164104,42.0035,2.0764656232894607,2.156414732616358,-0.10715233749177802,VASP,4.455278794834518,22.108774289497198,26.0105,1.7411065615979247,1.8380332512829185,-0.1500057942178275,VASP,3.836236,28.228379921665354,34.007,1.8888571518068693,2.009832682011344,-0.16992442962727217,OQMD
Ba,Tb,50.0,32.09,2.285390748670416,1.9713347123038616,4.0,16.0,45.5225,1.563185283593544,2.215027717525259,-0.6485254544456038,VASP,4.237009348554219,19.015960883646652,36.5675,1.655807665027056,2.0590594547173944,-0.47997645768382713,VASP,4.419357,43.15660388323394,41.045,2.1759699027478367,2.139885570409893,0.05144606854023486,OQMD
Ba,Ti,50.0,17.649,2.285390748670416,1.6151412089743407,5.551070765719614,42.76321021858526,41.91225,2.169338032289812,2.1548520413418615,0.02030337714117608,VASP,4.433123804258775,21.780587438732667,25.73675,1.732448472791386,1.8315623108624302,-0.15371647784849812,VASP,4.106113,34.61486922714698,33.8245,2.0217371679367897,2.0062309473975164,0.02336676749536526,OQMD
Ba,V,50.0,13.824,2.285390748670416,1.48884117815856,5.924801176855576,51.994972348850226,40.956,2.3153905019695866,2.1383377762336018,0.2695324823920847,VASP,4.197112245712982,18.483821273005606,22.868000000000002,1.6402160240221961,1.760812819498359,-0.19171675384792702,VASP,4.168039,36.20473110061333,31.912,2.0522278280481054,1.9676830203603046,0.13451777076376695,OQMD
Ba,W,50.0,15.85,2.285390748670416,1.5582849840929494,5.215302473053681,35.463248295515235,41.4625,2.0381210188416325,2.1471165775943706,-0.14469102693963853,VASP,4.312451536119508,20.049922166185507,24.3875,1.685290194368097,1.7989795411344687,-0.17786070051520217,VASP,3.933018,30.419201269614444,32.925,1.9365099481588592,1.9882869319295755,-0.07610626364117096,OQMD
Ba,Y,50.0,33.018,2.285390748670416,1.9901572114304584,5.67455252601947,45.680922936558495,45.7545,2.2175942499130517,2.2187842182066735,-0.0016080836516955649,VASP,5.232063436450936,35.80626418147329,37.2635,2.044671141671992,2.0720410009919283,-0.03910625192283902,VASP,4.42258,43.251094008518756,41.509,2.1775568193505364,2.1479189381240595,0.04196906715456299,OQMD
Ba,Zn,50.0,15.207,2.285390748670416,1.536921356892218,5.0121500914594845,31.47836825598808,41.30175,1.9587298155328756,2.1443381955197536,-0.23784420137190115,VASP,4.548051329397474,23.518849941633132,23.905250000000002,1.7773617267855462,1.7870425509145877,-0.01616381582986459,VASP,4.07851334,33.92154821898781,32.6035,2.0081478540420146,1.9817941327866007,0.04042658668510473,MP
Ba,Zr,50.0,23.279,2.285390748670416,1.771299106960212,5.2225253913831935,35.610796628261255,43.31975,2.040943708750955,2.178708414778787,-0.17795470591909565,VASP,4.720358269595974,26.294498709420854,29.95925,1.8446986450803784,1.9267000526264804,-0.12232453384444361,VASP,4.066393,33.620026513876795,36.6395,2.002180131802994,2.060409971670272,-0.08241033546099712,OQMD
Be,Fe,8.111,11.776,1.2464128871712232,1.4113554216028104,3.239004850000161,8.495223391261046,9.02725,1.2657911787520915,1.2916820375541878,-0.058935623666006194,MP,,,,,,,,2.631093,9.10706847109318,9.9435,1.295477866877583,1.3339827784317126,-0.08411842197483982,OQMD
Bi,Dy,35.39,31.54,2.036716825299433,1.960007319637871,,,,,,,,4.865561,28.79643821030113,32.5025,1.9014433379066717,1.9797455975872076,-0.11402389938308956,MP,3.879359,29.19106358559573,33.465,1.9100897315953307,1.999097947866759,-0.12771362361883373,OQMD
Bi,In,35.39,26.16,2.036716825299433,1.841548000906085,,,,,,,,4.8507611,28.534460588279018,28.4675,1.8956595914370078,1.894175609157263,0.0023521766322654437,MP,3.901562,29.695151304992923,30.775,1.9210218784553175,1.9440308422288355,-0.03508850349332497,OQMD
Bi,Mg,35.39,23.24,2.036716825299433,1.770309384051908,,,,,,,,4.58295308,24.064466702463125,26.2775,1.7910012025139266,1.8443010428255007,-0.08421780220861477,MP,3.771803,26.829773674305496,29.314999999999998,1.857132113810674,1.9127891357279443,-0.08477661012091085,MP
Bi,Ni,35.39,10.941,2.036716825299433,1.3771760758322233,,,,,,,,3.822007,13.95771875248146,17.05325,1.4936262740478776,1.596759528751443,-0.18152148402905832,MP,3.379754,19.30302070320868,23.1655,1.6640979632764705,1.768415677354767,-0.16673412172374094,OQMD
Bi,Sn,35.39,27.053,2.036716825299433,1.8622684018206264,,,,,,,,4.892745,29.281798925750092,29.13725,1.9120667450939735,1.908915262506258,0.004960966657803679,MP,3.921633,30.15579967910867,31.2215,1.93090428712202,1.9533874134134515,-0.03413354005705451,MP
Bi,Sr,35.39,56.0,2.036716825299433,2.3733755965792427,5.05082,32.21259283435284,40.542500000000004,1.9738418735199859,2.131117058306758,-0.20546111279884474,OQMD,,,,,,,,4.123402,35.05395590775941,45.695,2.030249796278109,2.217822018288752,-0.23287108200548398,OQMD
Bi,Ta,35.39,18.014,2.036716825299433,1.6261995992423404,,,,,,,,4.278221,19.57625683253205,22.358,1.671913026790214,1.7476244585680318,-0.12441824704660305,MP,3.511299,21.645790100112237,26.701999999999998,1.7288671052256193,1.8541792961767887,-0.18935697325622658,OQMD
Bi,Y,35.39,33.018,2.036716825299433,1.9901572114304584,,,,,,,,4.892505,29.277490125458918,33.611000000000004,1.911972953976958,2.002000929838339,-0.12893129851956459,MP,3.883928,29.2943263529538,34.204,1.9123393815977303,2.013706148698599,-0.14354092056619697,OQMD
Ca,Cd,43.63,21.58,2.183897248992819,1.7271137578027125,4.761164864358014,26.98234361756878,38.11750000000001,1.8606457121817748,2.087750516933324,-0.2921271432394891,VASP,4.48040761578219,22.484984317129186,27.0925,1.7509268123727892,1.8631743251255413,-0.17006609515071755,VASP,3.820380032564388,27.879803208370127,32.605000000000004,1.88105010930751,1.9818245246730732,-0.14492245948872493,VASP
Ca,Ce,43.63,34.367,2.183897248992819,2.016899869469424,4.975607516582952,30.794868532266804,41.31425,1.9444491117149727,2.144554502123334,-0.2546187203624221,VASP,4.690478844824627,25.798327595548578,36.68275,1.8330218758091756,2.061220369290021,-0.29671773257052486,VASP,4.153766233589035,35.834071762300496,38.9985,2.045200310212545,2.103712712050129,-0.08114230643997855,VASP
Ca,Co,43.63,11.073,2.183897248992819,1.3826923611463033,4.689884662209782,25.78852456061668,35.490750000000006,1.8327896714293528,2.038647736138455,-0.27337335613880587,VASP,3.862034276690638,14.400858414164862,19.21225,1.5092687865141607,1.661485440715671,-0.25043352995277174,VASP,3.429713556422887,20.171748952074534,27.3515,1.688696675516924,1.8690927222994116,-0.2624993527932825,VASP
Ca,Cr,43.63,12.008,2.183897248992819,1.4205636251907152,4.911942269454973,29.6278249634195,35.724500000000006,1.919568967368272,2.0431136090150126,-0.1706580928097106,VASP,3.9977891872186846,15.973484907002234,19.9135,1.5623213060924108,1.6814591842075615,-0.19785648394294147,VASP,3.780420337664448,27.014085930861054,27.819000000000003,1.8613750539939755,1.8796816499968776,-0.028933968479778166,VASP
Ca,Cu,43.63,11.81,2.183897248992819,1.412712418206345,4.629941636164416,24.81227340704818,35.675000000000004,1.8093641573873074,2.042169524234332,-0.3044912850161688,VASP,4.057432592339222,16.69913397644876,19.765,1.5856297293793686,1.677269062649937,-0.15511591315715864,VASP,3.558706830086676,22.534433251618662,27.720000000000002,1.7522094175627287,1.8774492468869148,-0.18706950751736437,VASP
Ca,Dy,43.63,31.54,2.183897248992819,1.960007319637871,4.568858770974795,23.843126873065675,40.6075,1.7854931984012714,2.1322553588193593,-0.4128393308362821,VASP,4.0,16.0,34.5625,1.563185283593544,2.020717083655635,-0.5370705244122965,VASP,4.122182,35.022850640140696,37.585,2.029649101814785,2.0779829592903605,-0.06816946547450592,OQMD
Ca,Er,43.63,30.66,2.183897248992819,1.9416063353551711,6.272811029269212,61.705890198588115,40.3875,2.451391471929226,2.128397730863742,0.5278462444713862,VASP,4.166640137215435,18.08414530737723,33.9025,1.6283076361313382,2.0077719002679277,-0.4665837236965643,VASP,4.100308,34.46826680342821,37.145,2.0188789455108918,2.06984226681473,-0.07206173634598992,OQMD
Ca,Fe,43.63,11.776,2.183897248992819,1.4113554216028104,4.689910836428357,25.78895633983579,35.666500000000006,1.832799900217674,2.0420073208261753,-0.27694177057362557,VASP,3.9571159346345306,15.490888628390454,19.7395,1.5464263486235528,1.6765474374231895,-0.21523399131738621,VASP,3.5548082959576663,22.46045549274878,27.703000000000003,1.7502898865247156,1.8770653704561062,-0.18924103913840465,VASP
Ca,Ga,43.63,19.58,2.183897248992819,1.672019581917477,4.997166252101927,31.1968973341991,37.61750000000001,1.9528741862390095,2.07858173530645,-0.17068126977605916,VASP,4.33429941179963,20.356201231134722,25.5925,1.6938282638033337,1.828134035345107,-0.2046028629037913,VASP,3.674164120586562,24.79965617790616,31.605,1.809057413590333,1.9613528391582693,-0.21532491131447046,VASP
Ca,Ge,43.63,22.634,2.183897248992819,1.7547862958334142,4.869834923546211,28.87238952322021,38.381,1.9031135715043321,2.0925502324824454,-0.24774264549594305,VASP,4.349428037202908,20.570102592731192,27.883000000000003,1.6997404749511849,1.8811220023953545,-0.26227082477742025,VASP,3.668418384606675,24.683491339462478,33.132000000000005,1.8062283711388247,1.9924450272769791,-0.2549954322267755,VASP
Ca,Hf,43.63,22.312,2.183897248992819,1.7464250978479678,5.108364475666406,33.326187769399795,38.30050000000001,1.996330042898444,2.0910862424882994,-0.1298759084241775,VASP,4.592234393043993,24.210967751579933,27.6415,1.7946283055046253,1.875675327859961,-0.1241080349626492,VASP,3.819631708590878,27.86342339384628,32.971000000000004,1.8806816551536902,1.9892124559788922,-0.15491118274100646,VASP
Ca,In,43.63,26.16,2.183897248992819,1.841548000906085,5.11826568175707,33.52034546476677,39.2625,2.0001993978111323,2.1084490620315974,-0.1462503542880161,VASP,4.73458134805053,26.532902262979455,30.527500000000003,1.850256971812268,1.9388053533292806,-0.13085243590272863,VASP,3.875364466260822,29.10098324267794,34.895,1.9081229329882117,2.027176351102308,-0.16604146030440067,VASP
Ca,Ir,43.63,14.155,2.183897248992819,1.500630450421227,4.703368943313578,26.01160498587804,36.261250000000004,1.8380592788746757,2.053295177996345,-0.28266110556370677,VASP,4.01970662944184,16.23764652030747,21.52375,1.570886561876723,1.7256118319267943,-0.24559398244694944,VASP,3.40695,19.77275951060119,28.892500000000002,1.6774885260834875,1.903555327329133,-0.3156438691493921,OQMD
Ca,La,43.63,37.168,2.183897248992819,2.070269390695367,5.426193936508227,39.941644679850654,42.014500000000005,2.1205366268685455,2.1566029589283704,-0.049336665202474164,VASP,5.257347477606172,36.327880055423755,38.7835,2.0545520519329017,2.0998396402951567,-0.06331609949015024,VASP,4.294782566248205,39.608969983296944,40.399,2.1146328760048605,2.1285997261271805,-0.019555682484790626,VASP
Ca,Mg,43.63,23.24,2.183897248992819,1.770309384051908,5.247958169206357,36.13358919265942,38.532500000000006,2.0508827447544737,2.095299901589894,-0.0622568171631891,VASP,4.767697154139907,27.093554902606236,28.3375,1.863198506995581,1.8912878878986688,-0.04389748910079444,VASP,3.959727077863476,31.043148658775433,33.435,1.9496607638908927,1.9985003994982162,-0.07153735131522564,VASP
Ca,Mn,43.63,12.21,2.183897248992819,1.428485001664581,4.732485286922029,26.497678472340805,35.775000000000006,1.8494378388348716,2.044075867954331,-0.25932415171653944,VASP,4.148992719711472,17.85533599415239,20.065,1.621411090297432,1.6857125427814545,-0.11012529308983854,VASP,3.6889529526193177,25.10032551473188,27.92,1.816339027951895,1.8819537009250609,-0.10099120649241129,VASP
Ca,Mo,43.63,15.583,2.183897248992819,1.5494853952179959,4.850503244520821,28.52991034817786,36.61825,1.8955588224644213,2.0600115657684914,-0.22088274704067348,VASP,4.172263082283638,18.15745865415988,22.59475,1.6305050623766055,1.7537713741351948,-0.19638594566614467,VASP,3.615709742191505,23.63473202515213,29.6065,1.780276084525612,1.9191083129769948,-0.2017046248238688,VASP
Ca,Nb,43.63,17.978,2.183897248992819,1.6251155863008009,4.987102672845336,31.008798358440327,37.217000000000006,1.9489413764904644,2.071178763040259,-0.16681091010988736,VASP,4.352989502748129,20.620674563368798,24.391000000000002,1.7011322825832638,1.7990655978876544,-0.15457855096679937,VASP,3.667591140108191,24.6667963968619,30.804000000000002,1.8058210586879604,1.9446412857194257,-0.19923398270153553,VASP
Ca,Ni,43.63,10.941,2.183897248992819,1.3771760758322233,4.710374637955656,26.12801150021628,35.457750000000004,1.8407970785661374,2.038015681895266,-0.2631226882637427,VASP,3.8562174987742734,14.335887089701952,19.11325,1.5069956111049625,1.6586266674137273,-0.249950317727129,VASP,3.418507578957023,19.97467149426186,27.285500000000003,1.6831791602547286,1.86758811893448,-0.267938227473865,VASP
Ca,Os,43.63,13.977,2.183897248992819,1.4943137246635851,4.686174048779904,25.727361720597642,36.216750000000005,1.8313395773526802,2.0524548958937507,-0.2896280941664385,VASP,4.018564224835604,16.22380618880775,21.39025,1.5704401143596285,1.7220367561451935,-0.241532652081778,VASP,3.402056,19.687672602739095,28.8035,1.6750788550150384,1.9015987563812968,-0.3164833231121532,OQMD
Ca,Pb,43.63,30.321,2.183897248992819,1.9344238453824663,5.07820670011226,32.739431290563296,40.30275,1.9845444951654048,2.1269079297514,-0.18766259645896885,VASP,4.953657571774577,30.38910816673617,33.648250000000004,1.9358711540399371,2.0027402413936803,-0.0968591779145671,VASP,3.923544,30.19990565707989,36.975500000000004,1.9318452109903905,2.0666890988746838,-0.18324550967316505,OQMD
Ca,Pd,43.63,14.716,2.183897248992819,1.5201988160139424,4.771949180972361,27.166108983679777,36.401500000000006,1.864860183438065,2.0559389935631516,-0.25370907837095247,VASP,4.130555266534838,17.61835354938542,21.944499999999998,1.6142058014292668,1.7367835361405048,-0.1971403518245837,VASP,3.5198397390323155,21.804125589366237,29.173000000000002,1.7330723303480844,1.9096956590669005,-0.2525922740422228,VASP
Ca,Pt,43.63,15.095,2.183897248992819,1.5331388987435077,4.758191369316106,26.93182125357085,36.49625,1.8594836812591875,2.057721259381002,-0.2620660683338467,VASP,4.094431804622587,17.16014427337834,22.22875,1.6000888854158464,1.7442503176063981,-0.2280202767416819,VASP,3.479857,21.069498425942317,29.3625,1.7133859287372302,1.913821695339197,-0.28243513236467205,OQMD
Ca,Re,43.63,14.712,2.183897248992819,1.520061066935985,4.736964282678943,26.572984792529756,36.4005,1.8511882138979932,2.0559201668864087,-0.26998297296658685,VASP,4.070742042466844,16.864006325335406,21.941499999999998,1.5908310135224242,1.736704388167823,-0.23141050860992146,VASP,3.497027,21.38291751518848,29.171,1.7218399647497498,1.9096520173593527,-0.2669803052624702,OQMD
Ca,Rh,43.63,13.754,2.183897248992819,1.4863239306523217,4.754932391500903,26.87652076265983,36.161,1.858210084719117,2.051401211033504,-0.25675394035950805,VASP,4.016475218262757,16.198518035582225,21.223,1.5696237382766274,1.71753681535585,-0.236747018066144,VASP,3.4225,20.0447375703125,28.692,1.6851449186283143,1.8991418507688238,-0.30138235151566645,OQMD
Ca,Ru,43.63,13.571,2.183897248992819,1.4797025210257315,4.736878301719494,26.571537834654986,36.11525,1.851154612855373,2.050535718626196,-0.2642571258774345,VASP,4.014124956911178,16.170098730690462,21.08575,1.5687052647872806,1.7138263452026667,-0.23312669785563891,VASP,3.418193087795908,19.969159194294054,28.6005,1.683024313452068,1.8971208864019689,-0.30178985702019007,VASP
Ca,Sc,43.63,24.987,2.183897248992819,1.8136013727062499,5.123398432981732,33.62129227047111,38.96925,2.002205258105817,2.103186632096355,-0.13723532604627733,VASP,4.756656843551625,26.90577296530141,29.647750000000002,1.8588839942361048,1.9199991813219084,-0.09248516446268579,VASP,3.973198667414058,31.361068260655934,34.3085,1.9562938042640146,2.0157548208950584,-0.08590966493271546,VASP
Ca,Si,43.63,20.024,2.183897248992819,1.6845635878380372,4.825499047334864,28.090968407919558,37.728500000000004,1.8857872741971313,2.0806241890287644,-0.255444334974368,VASP,4.146208962686386,17.819420114016232,25.9255,1.620323208293753,1.836028889954504,-0.31266821800866973,VASP,3.616891674326178,23.657917333512636,31.827,1.7808580354184995,1.9659344432955346,-0.25667146342688174,VASP
Ca,Sn,43.63,27.053,2.183897248992819,1.8622684018206264,5.016308613601067,31.55678498021504,39.48575,1.9603549506861804,2.11243778657663,-0.20080573421512732,VASP,4.768063135044456,27.099794697995794,31.197250000000004,1.8633415309865977,1.9528815449766046,-0.13134027204334386,VASP,3.893901158832582,29.520572421141498,35.3415,1.9172498908539461,2.035785998089253,-0.1647051647173579,VASP
Ca,Sr,43.63,56.0,2.183897248992819,2.3733755965792427,5.5480961080244295,42.694500362090935,46.722500000000004,2.1681755470066015,2.234322305389822,-0.08621113249310436,VASP,5.587933369551535,43.62080394761157,52.9075,2.183743802246061,2.32885729469897,-0.17552702456907676,VASP,4.554759681604242,47.24614813396525,49.815,2.2426384610748014,2.282568616583658,-0.05156783832248817,VASP
Ca,Ta,43.63,18.014,2.183897248992819,1.6261995992423404,4.941565911509941,30.167115494505097,37.226000000000006,1.9311457776949643,2.0713457038332748,-0.1896224280206014,VASP,4.340637155441447,20.44562822526213,24.418,1.6963050307013534,1.7997291877175443,-0.16268211052247808,VASP,3.643075009539593,24.17543761216468,30.822000000000003,1.7937499899218243,1.9450199889978836,-0.2156434490894596,VASP
Ca,Tb,43.63,32.09,2.183897248992819,1.9713347123038616,4.186718025188608,18.34683458166705,40.745000000000005,1.636154000882664,2.1346593056883156,-0.5497156809015328,VASP,4.0,16.0,34.975,1.563185283593544,2.028724331545274,-0.54253037884203,VASP,4.134445,35.336347825627094,37.86,2.0356870659162136,2.083038675172501,-0.0666574795132833,OQMD
Ca,Ti,43.63,17.649,2.183897248992819,1.6151412089743407,5.097513291600272,33.114264184771926,37.134750000000004,1.9920894400880078,2.0696518613316166,-0.10826748033117436,VASP,4.333484927547968,20.34472761913718,24.14425,1.6935099663543547,1.7929783134023776,-0.15736758776366291,VASP,3.769404191372376,26.778616254685602,30.6395,1.855951006383471,1.941173504258943,-0.12601001143342416,VASP
Ca,Tl,43.63,28.59,2.183897248992819,1.8968886969006673,,,,,,,,4.825783,28.095927672017087,32.35,1.885898241853976,1.9766444553973976,-0.13150146299792626,OQMD_new,3.86548972,28.879094524268588,36.11,1.9032608793770593,2.050436353083858,-0.20024662076243177,MP
Ca,V,43.63,13.824,2.183897248992819,1.48884117815856,5.086705723598311,32.90408733772161,36.17850000000001,1.9878658822749824,2.0517320806775667,-0.09050714270294216,VASP,4.090492787936339,17.110665549349864,21.2755,1.598549532186903,1.7189518907008292,-0.1957573006815415,VASP,3.7812751678268177,27.03241538272223,28.727,1.8617959488674327,1.8999137611182115,-0.05898926505648934,VASP
Ca,W,43.63,15.85,2.183897248992819,1.5582849840929494,4.823717050105813,28.059858955506122,36.685,1.8850908762361673,2.061262511268769,-0.23511356261398061,VASP,4.174415705598439,18.18557745025631,22.795,1.6313462996483101,1.7589371802532152,-0.20221200042744858,VASP,3.5171544475085432,21.754260441146545,29.740000000000002,1.7317501666179689,1.921988500763834,-0.2685184787778566,VASP
Ca,Y,43.63,33.018,2.183897248992819,1.9901572114304584,5.357580189206356,38.44554738837169,40.977000000000004,2.0937226268599227,2.1387031880619594,-0.061777402240972015,VASP,5.107311556313172,33.30558476261918,35.671,1.9959185658889973,2.0420931964285316,-0.06631199678676841,VASP,4.1456639194699205,35.62478727876836,38.324,2.041210953465443,2.0915138302896317,-0.07043139341487421,VASP
Ca,Zn,43.63,15.207,2.183897248992819,1.536921356892218,4.793920860680872,27.543085457765905,36.52425,1.873446635032109,2.0582473542274355,-0.24589593331099466,VASP,4.3060012433088986,19.960088443740766,22.31275,1.6827694436689935,1.74644466585543,-0.10544023288295863,VASP,3.666354320820232,24.641849710142747,29.4185,1.805212082869592,1.9150375994474949,-0.16236892737077874,VASP
Ca,Zr,43.63,23.279,2.183897248992819,1.771299106960212,5.017684061929283,31.582750266414447,38.54225,1.9608924708324331,2.0954766134668517,-0.18056807097628072,VASP,4.638685447540206,24.953115671560948,28.366750000000003,1.8127812067035958,1.891938393974605,-0.12033928202698776,VASP,3.854869024014568,28.641706130605122,33.4545,1.89803154062698,1.9988888465751682,-0.1438608817765885,VASP
Cd,Ce,21.58,34.367,1.7271137578027125,2.016899869469424,4.505767522474921,22.86895656261584,24.77675,1.760837370606635,1.8085002639878085,-0.07699934161599728,VASP,4.576988133193479,23.970625561067962,31.17025,1.7886701232475837,1.9523180014985106,-0.23097743646368052,VASP,3.839421131766408,28.298750290874505,27.973499999999998,1.8904254231323112,1.8831549936802898,0.011627086023361653,VASP
Cd,Co,21.58,11.073,1.7271137578027125,1.3826923611463033,4.165008966648676,18.06291469135521,18.953249999999997,1.627670180675091,1.65398548493207,-0.04697533713979326,VASP,3.741498315597266,13.094130677360859,13.69975,1.4621637763829198,1.4843671830389047,-0.04420659666338007,VASP,3.124600013869129,15.252930640577064,16.3265,1.5384671544536226,1.5737466831287052,-0.06575624655761707,VASP
Cd,Cr,21.58,12.008,1.7271137578027125,1.4205636251907152,4.296129709337113,19.823127037497155,19.186999999999998,1.6789116845111962,1.660757243866922,0.033154064600883805,VASP,3.776660657313718,13.466784206340716,14.401,1.4759050901598811,1.5092737327559083,-0.06487159181024124,VASP,3.3352611222281414,18.55066691886429,16.793999999999997,1.642190893329824,1.5886266600080299,0.10460086452687235,VASP
Cd,Cu,21.58,11.81,1.7271137578027125,1.412712418206345,4.225332821797029,18.859178815080707,19.1375,1.6512445213294749,1.6593278336761172,-0.014543236311915996,VASP,3.84437631667632,14.204229740525959,14.2525,1.5023681207059942,1.5040680299850002,-0.0033867924556422353,VASP,3.1998006531702834,16.380938223439554,16.695,1.5754938820492226,1.5854988743512313,-0.018811726658307684,VASP
Cd,Dy,21.58,31.54,1.7271137578027125,1.960007319637871,4.0,16.0,24.07,1.563185283593544,1.7911384641342005,-0.33527212297465725,VASP,4.653654174018288,25.19546211402616,29.05,1.8186309299397645,1.9070079745452038,-0.13268632998188779,VASP,3.72296663,25.80105324092855,26.56,1.8330864276894903,1.850886639305256,-0.028574802675882877,MP
Cd,Er,21.58,30.66,1.7271137578027125,1.9416063353551711,4.468422310178387,22.30502134682584,23.849999999999998,1.7462429990379804,1.7856647466837976,-0.06477897916872784,VASP,4.167565418816612,18.09619576711036,28.39,1.6286692327768733,1.892455143988964,-0.3625855664984023,VASP,3.6859286,25.03864133175484,26.119999999999997,1.81484991985881,1.8406089145622593,-0.04139964273526641,MP
Cd,Fe,21.58,11.776,1.7271137578027125,1.4113554216028104,4.214484398345656,18.714290212867358,19.128999999999998,1.6470049973571301,1.659082131516121,-0.021679637572933255,VASP,3.8099228399719456,13.825745220000066,14.227,1.4889038287677665,1.5031704884734267,-0.028203752020800915,VASP,3.2053026833240854,16.46558425897166,16.677999999999997,1.578202930451215,1.58496053683154,-0.012736283788723912,VASP
Cd,Ga,21.58,19.58,1.7271137578027125,1.672019581917477,4.374821250251588,20.932492662161945,21.08,1.709664049186398,1.7136705465016207,-0.006997501794974079,VASP,4.304620033613847,19.940887177485003,20.08,1.682229672001778,1.6861325010805381,-0.00692792940811731,VASP,3.499192464476587,21.422664958090493,20.58,1.7229061799313978,1.7000130441036965,0.04094581914919801,VASP
Cd,Ge,21.58,22.634,1.7271137578027125,1.7547862958334142,4.38622801518987,21.096656030498718,21.8435,1.714121770957631,1.7341149108264196,-0.03419067317514506,VASP,4.342271709753668,20.468734563073262,22.3705,1.6969438085128776,1.747950087513314,-0.08501220075218424,VASP,3.5093468247257267,21.60970696906455,22.107,1.7279059077840666,1.741059984166892,-0.022494822044395388,VASP
Cd,Hf,21.58,22.312,1.7271137578027125,1.7464250978479678,4.354048305524492,20.635725280939074,21.762999999999998,1.701546058812823,1.7319820400671688,-0.051797763132882625,VASP,4.389671131694287,21.146376618933452,22.129,1.715467328219982,1.7416373370520377,-0.04440432830523518,VASP,3.474779153471805,20.977398401939308,21.945999999999998,1.7108857366920696,1.736823107421816,-0.044135678395183196,VASP
Cd,In,21.58,26.16,1.7271137578027125,1.841548000906085,4.441719252082701,21.90752533006993,22.724999999999998,1.7358075421774504,1.7571348573542194,-0.0359724827251955,VASP,4.600302152858749,24.338795480847647,25.015,1.7977811563581234,1.8142785499343068,-0.02703196158914065,VASP,3.701631218665132,25.360011845311274,23.869999999999997,1.8225814576390014,1.78616374482258,0.06242194576084106,VASP
Cd,Ir,21.58,14.155,1.7271137578027125,1.500630450421227,4.205797267057314,18.59880375803914,19.72375,1.6436100984104849,1.6761014172064685,-0.057035109548684196,VASP,3.972936157260512,15.677426286139006,16.011249999999997,1.5526088334215795,1.5635515693095805,-0.020849322436473767,VASP,3.240553,17.01482124551629,17.8675,1.5955592173837079,1.6217792039140315,-0.047722331298934294,OQMD
Cd,La,21.58,37.168,1.7271137578027125,2.070269390695367,4.548725259394518,23.529306556631735,25.476999999999997,1.7776250961489344,1.825379739855198,-0.07644908911442723,VASP,4.786541829205542,27.41609423977793,33.271,1.8705629366797567,1.9952274678115838,-0.17597624839115358,VASP,3.936733675936041,30.50549737325588,29.374,1.938339444849258,1.9140715159926256,0.03852037084686739,VASP
Cd,Mg,21.58,23.24,1.7271137578027125,1.770309384051908,4.375657148838353,20.944493690424096,21.994999999999997,1.7099907152787497,1.7381147789751121,-0.04776114160381457,VASP,4.411702609106164,21.46637422339032,22.825,1.7240771485364992,1.7597084748840766,-0.0595235827649366,VASP,3.5199257091285867,21.805723288721083,22.409999999999997,1.7331146596602496,1.7489782783724037,-0.026964601128019353,VASP
Cd,Mn,21.58,12.21,1.7271137578027125,1.428485001664581,4.265662669447528,19.40436939075576,19.237499999999997,1.667005277413682,1.6622129998142092,0.008674172358974084,VASP,4.00040475533463,16.004857555512782,14.5525,1.5633434604891814,1.5145478525986547,0.09980124071553215,VASP,3.3016842423859143,17.996026143291182,16.895,1.625658560693002,1.5918049917314498,0.0651687566316178,VASP
Cd,Mo,21.58,15.583,1.7271137578027125,1.5494853952179959,4.239584291282108,19.05065146574464,20.08075,1.6568139431716389,1.6861534935047018,-0.05129781179763499,VASP,4.029351808223923,16.354812606481012,17.082250000000002,1.574655862259168,1.597664142289362,-0.042584401558283594,VASP,3.2842577577119973,17.71257522167012,18.5815,1.6170782386775733,1.6431002187342933,-0.046762897415702546,VASP
