entry_id,formula,element_A,element_B,lattice_constant,delta_e,stability,volume,natoms
5179,TaC,Ta,C,2.8203366296664574,-0.583268448750001,0.0,22.4338,2
5181,CaO,Ca,O,3.009952133689132,-3.19367239793938,0.0022793949999972973,27.2696,2
6974,PbSe,Pb,Se,3.892274868121105,-0.568947155,0.0014342226562499283,58.9672,2
8001,GeTe,Ge,Te,3.7991226044481476,-0.0862824891666651,0.0015171350000002942,54.834,2
14029,YP,Y,P,3.5723002748390233,-1.75392532197997,0.00011275999999815767,45.5873,2
5611,PdO,Pd,O,2.7935736975996597,0.162874952060623,0.812278,21.8012,2
21513,HfC,Hf,C,2.9749431526458285,-0.184368236250002,0.7633168166666651,26.3291,2
8182,RuC,Ru,C,2.710584878504116,0.648549316250001,0.648549316250001,19.9154,2
11514,CsF,Cs,F,3.528973103434277,-2.70095646456555,0.13207015499999963,43.9486,2
29551,CrH,Cr,H,2.3721550422048012,0.0221577539079121,0.0221577539079121,13.3484,2
21520,ScSi,Sc,Si,3.8956756803396777,0.490499665,1.3283423575000008,59.1219,2
17427,ScHg,Sc,Hg,3.4997959064663866,-0.397763814983134,0.002017939999999996,42.8675,2
22298,SrO,Sr,O,3.1007109018242685,-2.52621002293938,0.4194085300000001,29.8115,2
17187,ErIn,Er,In,3.7252497467792396,-0.44633174,0.0,51.6971,2
21289,TiPd,Ti,Pd,3.1389568796310883,-0.557809586893132,0.012036308371607629,30.9283,2
29834,ZrCu,Zr,Cu,3.265955465515711,-0.106489105000001,0.045593592991564236,34.8362,2
20780,SrS,Sr,S,3.659532224449944,-1.99590076700668,0.29928412000000004,49.0091,2
8480,SiRu,Si,Ru,2.9412418589384295,-0.6368062775,0.002273607500000052,25.4444,2
5182,SrO,Sr,O,3.236467597648214,-2.94105617793938,0.0045623750000003405,33.9011,2
6975,TePb,Te,Pb,4.111467006497128,-0.408235966666665,0.0014083150000002154,69.5009,2
4671,PaO,Pa,O,3.118183113765963,-1.42564590793938,0.9730203724999971,30.3183,2
5183,BaO,Ba,O,3.4926239219802384,-2.68244427293938,0.004081735156250321,42.6045,2
10940,LuBi,Lu,Bi,3.907838715897075,-0.750151734999999,0.0007686650000010564,59.6774,2
8383,NpP,Np,P,3.524288205288635,-0.988323003854969,0.00019615000000106075,43.7738,2
8389,ThN,Th,N,3.2486669088862445,-1.67543571767175,0.000288274999999949,34.2859,2
6095,ThS,Th,S,3.5984046429086045,-1.99337087700668,0.0,46.594,2
10965,ThBi,Th,Bi,3.940232234844562,-0.550875097500001,0.02528971000000002,61.1738,2
30819,NdTe,Nd,Te,4.004580170175236,-1.42528020916667,0.00012842666666235125,64.2201,2
11505,CsBr,Cs,Br,4.600548138839633,-1.96327045370792,0.0009870700000000898,97.3708,2
21509,PdN,Pd,N,2.782751102313323,1.03261193732825,1.03261193732825,21.5488,2
5616,HCl,H,Cl,3.2251405102732567,-0.340387353901649,0.3377560100000002,33.5464,2
22308,BOs,B,Os,2.75349198269479,-0.236791,0.0,20.8762,2
17457,HoIr,Ho,Ir,3.400247963461038,-0.853058376666666,0.0005675599999990233,39.3126,2
17970,TiPd,Ti,Pd,3.1617416826073526,-0.486716411893132,0.08312948337160764,31.6067,2
8112,MoC,Mo,C,2.757364283463583,0.214689896249999,0.3058955949999995,20.9644,2
5834,WN,W,N,2.74065145147343,0.231852792328246,0.7249834916666662,20.5855,2
6118,CdTe,Cd,Te,4.142424851558593,-0.467199726666665,0.0012801050000001979,71.0827,2
11509,RbBr,Rb,Br,4.155752413719828,-1.87287090370792,0.05527828499999998,71.771,2
30058,ErTe,Er,Te,3.8414438653045484,-1.20824708666666,0.04546534625000498,56.687,2
21514,TaC,Ta,C,2.8523935980577253,-0.169007418750001,0.4142610299999999,23.2075,2
11517,TaO,Ta,O,2.8194311680659845,-1.09754764293938,1.1042028019999974,22.4122,2
17425,HgPt,Hg,Pt,3.2958104163663604,0.0785407725168659,0.10612889750000022,35.8003,2
22306,ReN,Re,N,2.721362314973987,0.557985629828249,0.6160975751760598,20.1539,2
31121,YZn,Y,Zn,3.5683150540905544,-0.3630821675,0.0002570450000000113,45.4349,2
31126,ZrZn,Zr,Zn,3.3360000881788547,-0.282258519999999,0.0001056299999999677,37.126,2
17460,HoMg,Ho,Mg,3.770740191493471,-0.07310239125,0.00011308000000020968,53.6142,2
4163,VN,V,N,2.585341576353691,-1.05877331267175,0.1941325599999999,17.2804,2
17861,ZnNi,Zn,Ni,3.3801992109749324,0.81297172,1.0757458300000005,38.6213,2
13795,NdP,Nd,P,3.7109076711545086,-1.66654361197997,9.189500000017503e-05,51.1023,2
4568,UN,U,N,3.0576267072082737,-1.41567096517175,0.00016718500000001413,28.586,2
8172,YbAs,Yb,As,3.7543049819362317,-0.8195818425,0.30370380333333,52.9162,2
22305,ReN,Re,N,2.6998765375644167,1.07070224482825,1.1288141901760607,19.6803,2
17454,HoIn,Ho,In,3.7537538706304985,-0.460542576666665,0.00014886750000042692,52.8929,2
30357,TiGa,Ti,Ga,3.1466345176101895,-0.503551294393132,1.137000000006605e-05,31.1558,2
10789,NdAu,Nd,Au,3.6947161003167825,-0.7672467325,0.04563163499999978,50.4363,2
5151,RbCl,Rb,Cl,3.9583575646408313,-2.06957501280956,0.06233479499999994,62.0219,2
10793,PrAu,Pr,Au,3.7196929063949735,-0.74871187375,0.047170337500000326,51.4661,2
20282,YAs,Y,As,3.5770010151675176,-1.061020095,0.49484068000000114,45.7675,2
20241,MoN,Mo,N,2.7336484202832487,-0.0700426526717521,0.40156684628207373,20.4281,2
17439,TlHg,Tl,Hg,3.808535752187154,0.0247376300168656,0.0247376300168656,55.2426,2
30618,NbIr,Nb,Ir,3.1789635745374545,-0.511195725000002,0.003488585399999633,32.126,2
17207,DyTl,Dy,Tl,3.7689247778595987,-0.338407230833335,0.0019816950000000055,53.5368,2
20281,YP,Y,P,3.473641447446112,-1.19455167697997,0.5594864049999981,41.9136,2
17467,HoPd,Ho,Pd,3.4777004008623433,-0.913743951666665,0.024966596249999973,42.0607,2
17980,TmPd,Tm,Pd,3.4472161257307525,-0.947992699999999,0.018461866250000014,40.9643,2
30370,YbGa,Yb,Ga,3.5831776868876233,-0.5229307875,0.008369780000000215,46.005,2
10544,AlOs,Al,Os,3.0180723924090636,-0.39558665,0.02626261000000013,27.4909,2
11312,TlSb,Tl,Sb,3.8651776205937645,0.163747855,0.18179992479166684,57.7442,2
17987,YbPd,Yb,Pd,3.4470001227927454,-0.867782709999999,0.0,40.9566,2
10550,AlPd,Al,Pd,3.068236174121199,-0.875974275,0.03641273999999928,28.8846,2
10817,TmAu,Tm,Au,3.5358039166670934,-0.893549525,0.0090111100000001,44.2043,2
10963,ScBi,Sc,Bi,3.77815256438036,-0.681828165,0.0015073899999989981,53.931,2
6096,US,U,S,3.4358660002683554,-1.51518715950668,0.005384959999999994,40.561,2
14050,PrS,Pr,S,3.6528319799106863,-2.16814546575668,0.0003854866666657131,48.7404,2
18158,TmTe,Tm,Te,3.8282793298881,-1.16367974166667,0.04129928649471548,56.1062,2
5081,ThSe,Th,Se,3.7458668536413477,-1.549155235,0.0,52.5602,2
20743,PtN,Pt,N,2.9977501650211567,1.02126855732825,1.02126855732825,26.9393,2
20744,PtN,Pt,N,2.817215365640466,1.27911776732825,1.27911776732825,22.3594,2
28037,GdAs,Gd,As,3.7019079519342593,-1.54240091625,5.697999999987324e-05,50.7314,2
17443,YHg,Y,Hg,3.705902436915347,-0.480003724983134,0.0018111350000000193,50.8958,2
4108,KI,K,I,4.517074228430123,-1.58381484871416,0.0,92.1662,2
17448,ZrHg,Zr,Hg,3.4930446907494206,-0.140400497483134,0.0008610749999998779,42.6199,2
17197,ErTl,Er,Tl,3.733475139880006,-0.3061866575,0.003788199999999964,52.0403,2
17459,HoMg,Ho,Mg,3.7699992260550443,-0.0730864112499998,0.00012906000000040274,53.5826,2
17492,LuIr,Lu,Ir,3.3447202791677833,-0.972293312500001,0.0014050300000000293,37.4179,2
5709,CdS,Cd,S,3.7100215293127556,-0.787763352006678,0.003228976000000161,51.0657,2
18159,YTe,Y,Te,3.8881803002242403,-1.30921191916666,0.03973437375000488,58.7813,2
22281,PtC,Pt,C,2.8176478886320675,1.47517076125,1.47517076125,22.3697,2
20243,MoN,Mo,N,2.7310722261570994,-0.383192877671753,0.08841662128207284,20.3704,2
22304,ReN,Re,N,2.73018260126541,0.955574529828247,1.0136864751760577,20.3505,2
17212,EuHg,Eu,Hg,3.8337165758402425,-0.673060737483134,0.0,56.3456,2
8235,BAs,B,As,3.0315376671054524,-0.0223691475000001,0.07751633859589302,27.8605,2
10797,ScAu,Sc,Au,3.3772939137747113,-0.8037018025,0.0037229399999999524,38.5218,2
30881,ZnNi,Zn,Ni,2.8829799723630516,-0.262073060000001,0.0007010499999994813,23.9621,2
10542,SmAl,Sm,Al,3.6798859841801996,-0.37334288375,0.03149970750000042,49.8314,2
10799,SmAu,Sm,Au,3.6522947976271354,-0.80073676375,0.038721950000000005,48.7189,2
17474,HoRh,Ho,Rh,3.397501047260798,-0.904027211666666,0.0010027750000000113,39.2174,2
29867,DyHg,Dy,Hg,3.6998465970000747,-0.450664275816469,0.001914960000000021,50.6467,2
17746,NbRh,Nb,Rh,3.1663964066059025,-0.410518510000001,0.0005912099999996756,31.7465,2
6100,PuN,Pu,N,3.0968542490691853,-1.36912201767175,0.000613729999999979,29.7004,2
11507,TlCl,Tl,Cl,4.090945714599175,-1.20411085030956,0.0,68.4654,2
17170,TiCu,Ti,Cu,3.062709662169637,-0.0682901168931318,0.09627803874999952,28.7288,2
10775,LuAu,Lu,Au,3.510945327529334,-0.901567857499999,0.0004420149999999623,43.2785,2
11031,HoCd,Ho,Cd,3.710125660819285,-0.323945451666665,0.001183370000000017,51.07,2
18741,ZnAu,Zn,Au,3.1846760840941166,-0.21553083,0.00046951444444440216,32.2995,2
21569,VN,V,N,2.572606882082617,-1.25290587267175,0.0,17.0263,2
30632,VIr,V,Ir,3.0168825922518825,-0.48891935,0.034546920000000036,27.4584,2
17989,ZnPd,Zn,Pd,3.063967116017994,-0.571748935,0.0009186250000001728,28.7642,2
17479,HoTl,Ho,Tl,3.758236119999914,-0.324149999166665,0.0016683150000010305,53.0826,2
29100,CeHg,Ce,Hg,3.866243843315063,-0.441581126233134,0.003015010000000984,57.792,2
29868,DyIn,Dy,In,3.7534486793092148,-0.472334363333335,0.00048164500000025257,52.88,2
17481,HoZn,Ho,Zn,3.5446523995683634,-0.347938361666665,6.602500000002509e-05,44.537,2
10810,TbAu,Tb,Au,3.59773777625745,-0.524167797333335,0.02572280250000003,46.5681,2
17995,ScPt,Sc,Pt,3.2849760876503797,-1.2287881725,0.007501645000000057,35.4484,2
10813,TiAu,Ti,Au,3.257018363530844,-0.334146896893132,0.11352196749999904,34.551,2
4949,NdAs,Nd,As,3.8028971442846236,-1.513770145,7.93649999999424e-05,54.9976,2
3670,GeP,Ge,P,3.3043224655807837,-0.0661037069799688,0.060920341666666836,36.0784,2
3671,GeAs,Ge,As,3.4709901472800295,0.0525445800000002,0.0978996816666671,41.8177,2
17750,NbRu,Nb,Ru,3.1770757501088074,-0.15212739,0.07116064,32.0688,2
18015,TiPt,Ti,Pt,3.16675210603578,-0.799790121893133,0.15005851499999923,31.7572,2
8161,YSb,Y,Sb,3.907286400199585,-1.168041905,9.863500000051317e-05,59.6521,2
11516,ScO,Sc,O,2.7946709866033843,-3.10399899543938,0.07497120437499571,21.8269,2
13825,NdSb,Nd,Sb,4.028065126634776,-1.194015895,7.1400000001276e-06,65.3566,2
21519,ScC,Sc,C,3.213320128540094,0.468741548750001,0.9206689344476705,33.1789,2
17422,HgPd,Hg,Pd,3.3009547283507237,-0.142571342483134,0.0002530300000001817,35.9682,2
19509,YbO,Yb,O,2.968091447646489,-3.50830931793938,0.00011606000000030647,26.1476,2
31332,CdTe,Cd,Te,3.8278698897050973,-0.286914846666665,0.18156498500000018,56.0882,2
17677,MnPd,Mn,Pd,3.110298734412835,-0.19215457689655,0.008446446241379607,30.0889,2
11013,CeCd,Ce,Cd,3.8825430595242882,-0.32327703875,0.0015745249999999933,58.526,2
3679,AgF,Ag,F,3.082109927756927,-1.15817396331555,0.00433847750000016,29.2782,2
30376,GdIn,Gd,In,3.7835111967631425,-0.49188357875,0.0001170950000000115,54.1608,2
21321,CaSe,Ca,Se,4.140887733892133,-1.781704445,0.2620943900000001,71.0036,2
17225,FeNi,Fe,Ni,2.8176101006553362,-0.0687964250000004,0.0,22.3688,2
10558,PrAl,Pr,Al,3.7575232670643937,-0.33769230375,0.05212252500000003,53.0524,2
17486,HoAg,Ho,Ag,3.6040694721730038,-0.342531405416665,0.000860279999999991,46.8144,2
10561,AlPt,Al,Pt,3.0912413190127035,-0.93678468,0.11153046249999987,29.5392,2
5180,BeO,Be,O,2.276831034047825,-2.48674274293938,0.479467085,11.803,2
4707,CdO,Cd,O,2.9766859544348465,-1.23617653293938,0.003563953333330039,26.3754,2
21307,ErP,Er,P,3.4380162530423535,-1.17513798447997,0.5628835399999998,40.6372,2
21563,CrTe,Cr,Te,3.5968594008914363,-0.00977663666666473,0.1655340884654244,46.534,2
3685,RbCl,Rb,Cl,4.167339269197336,-2.13019923280956,0.0017105750000001585,72.373,2
17703,MnZn,Mn,Zn,2.983284818314354,0.0663328781034496,0.08233642381565072,26.5512,2
7452,FeN,Fe,N,2.6551909642128164,-0.228883157671754,6.842500000101004e-05,18.7192,2
30616,MnIr,Mn,Ir,2.95384159098298,-0.14220995189655,0.05753262249999999,25.7728,2
30631,TiIr,Ti,Ir,3.1056262723189993,-0.866832981893133,0.01679100249999943,29.9535,2
7523,ZnSe,Zn,Se,3.60310945339432,-0.718694705,0.0008853399999998457,46.777,2
3682,NaBr,Na,Br,3.744574078880415,-1.79599746913374,0.0017581250000000548,52.5058,2
3683,KCl,K,Cl,3.9624506987998025,-2.14109800530956,0.0021575125000015127,62.2145,2
5736,CeS,Ce,S,3.6901662417790027,-2.15655388575668,0.0003617899999985852,50.2502,2
21324,AgN,Ag,N,2.888499838031276,1.48883148357825,1.48883148357825,24.1,2
6924,NbO,Nb,O,2.82148020140373,-1.36391431793938,0.7910428166666601,22.4611,2
4109,RbI,Rb,I,4.701975930913134,-1.60054162621416,2.754999999909913e-06,103.954,2
17490,LiIr,Li,Ir,2.997048949904808,-0.248667475,0.00024300000000004873,26.9204,2
10823,YbAu,Yb,Au,3.551592223668235,-0.95823176,0.011590693749999992,44.7991,2
5734,LaS,La,S,3.696492902754352,-2.30989324200668,0.00022956749999858417,50.5091,2
3684,KBr,K,Br,4.216381600674472,-1.92805381120792,0.0,74.9583,2
5735,LaTe,La,Te,4.095970659681595,-1.59230813166667,0.0004778433333281207,68.718,2
3686,RbBr,Rb,Br,4.371197894005238,-1.92758389370792,0.0005652950000001322,83.5221,2
8120,HoBi,Ho,Bi,3.9558797228800655,-0.857156869166665,0.0007534916666666058,61.9055,2
4567,UC,U,C,3.105550237297172,-0.12693400625,0.0,29.9513,2
17421,NiHg,Ni,Hg,3.1498160638377084,0.234129922516865,0.2347016775168652,31.2504,2
20240,MoN,Mo,N,2.9269310549515315,-0.146736017671753,0.32487348128207283,25.0748,2
1897,ScAs,Sc,As,3.4400708701822658,-1.37674096,7.226500000001579e-05,40.7101,2
1898,ScSb,Sc,Sb,3.691306592911603,-0.94237063,0.0009625199999999667,50.2968,2
17215,EuPb,Eu,Pb,3.9460399343905266,-0.673615865,9.44999999996643e-06,61.4447,2
4151,ZrC,Zr,C,2.980548222787791,-0.812009133749999,0.0,26.4782,2
17751,NbRu,Nb,Ru,3.1761541260618373,-0.180215235,0.043072795,32.0409,2
12625,CsH,Cs,H,3.9834398684569994,-0.156556856092088,0.0,63.2084,2
18797,CeZn,Ce,Zn,3.732283842614925,-0.29845024875,0.0009205400000005803,51.9905,2
5737,PrTe,Pr,Te,4.034263990025134,-1.44256194541666,9.599000000992675e-05,65.6588,2
5738,NdS,Nd,S,3.6208690159537795,-2.17271586450668,0.0004737266666650086,47.4721,2
30095,EuIn,Eu,In,3.910168511607246,-0.57477232,0.014573118750000114,59.7842,2
21322,RuN,Ru,N,2.7142864134017457,0.817295957328247,0.817295957328247,19.9971,2
4657,InSb,In,Sb,4.166354394375006,-0.1333398475,0.0,72.3217,2
10822,YAu,Y,Au,3.588468761914173,-0.8617863925,0.024117667500000994,46.2091,2
5236,LaSe,La,Se,3.83817250642863,-1.9997975,0.00028393166666673686,56.5423,2
6097,NpO,Np,O,3.12904712970783,-2.61667458706062,0.29808236000000266,30.6363,2
22310,MnTe,Mn,Te,3.9798949493749247,-0.0519698435632154,0.11320774405172476,63.0398,2
22313,PtC,Pt,C,2.977152362817596,0.89982977125,0.89982977125,26.3878,2
5686,NaF,Na,F,2.8616512869412802,-2.97399618999138,0.0,23.4342,2
8487,InTe,In,Te,3.8503277395702935,-0.0842171466666652,0.2629089699999998,57.0812,2
21323,RhN,Rh,N,2.7295877044672356,0.840573497328246,0.840573497328246,20.3372,2
30124,EuPb,Eu,Pb,3.9461105762233086,-0.673625315,0.0,61.448,2
21326,IrN,Ir,N,2.7669150274615038,1.37713711732825,1.37713711732825,21.183,2
22360,CrC,Cr,C,2.546916688566992,0.00025224625000142,0.08704105215284619,16.5213,2
7540,PdO,Pd,O,2.843248613452457,-0.196037157939378,0.45336588999999894,22.985,2
29026,CdS,Cd,S,3.4561522932788913,-0.658126707006678,0.1328656210000002,41.2837,2
18199,LaAs,La,As,3.8980573274557355,-1.5704256675,4.684999999993167e-05,59.2304,2
14102,CuCl,Cu,Cl,3.20899487492207,-0.396376637809561,0.24303595500000008,33.0451,2
21332,AgN,Ag,N,3.093517497746907,1.61981461857825,1.61981461857825,29.6045,2
17780,NdZn,Nd,Zn,3.675190728528114,-0.3182084125,0.00016701000000002297,49.6409,2
8051,ZrH,Zr,H,2.9829814162741255,-0.321120561092088,0.09747939374999981,26.5431,2
18488,TmTe,Tm,Te,3.7294005318554246,-1.05571219166666,0.14926683649472539,51.8701,2
21327,AuN,Au,N,2.9293919459477484,1.57789847232825,1.57789847232825,25.1381,2
13637,WN,W,N,2.7435418703242336,-0.177579167671754,0.31555153166666616,20.6507,2
17496,MnIr,Mn,Ir,2.953833950242272,-0.14220893689655,0.057533637499999984,25.7726,2
5242,GdSe,Gd,Se,3.6588774962538295,-1.79548777375,0.00010600000000016152,48.9828,2
8472,TiB,Ti,B,3.1254068803545145,0.721563708106868,1.573268795,30.5295,2
28054,InAs,In,As,3.60640833887123,-0.0506959925000001,0.1982281399999999,46.9056,2
10539,ScAl,Sc,Al,3.3730217945492056,-0.4495093125,0.005456309999999631,38.3758,2
11589,PbS,Pb,S,3.77751495352116,-0.684794142006679,0.0,53.9037,2
10576,AlRh,Al,Rh,3.0020430527737196,-1.09711632,8.740499999992934e-05,27.0552,2
10087,HRh,H,Rh,2.5452095118181024,0.0415147039079127,0.0415147039079127,16.4881,2
29922,DyRh,Dy,Rh,3.416842611072943,-0.873495153333335,0.0003208699999999176,39.891,2
21308,ErAs,Er,As,3.5426907734298188,-1.0203288675,0.49802127500000015,44.4631,2
8239,CeAs,Ce,As,3.8701112125206936,-1.48604430125,0.00018275999999994852,57.9656,2
5695,BaTe,Ba,Te,4.462042874918941,-1.79088726166666,4.598750000495144e-05,88.8385,2
17500,NbIr,Nb,Ir,3.1788844101786125,-0.511161960000001,0.0035223504000005956,32.1236,2
5238,PrSe,Pr,Se,3.79259870551737,-1.84847688375,0.0003657049999992168,54.552,2
14105,CuBr,Cu,Br,3.3791106748417157,-0.240067168707918,0.22971397999999982,38.584,2
20836,ScAs,Sc,As,3.3768087241427973,-0.89030803,0.486505195,38.5052,2
4708,AlSb,Al,Sb,3.9265988050235556,-0.1677793025,0.0,60.541,2
5239,NdSe,Nd,Se,3.7615866813309937,-1.8421691925,0.000420068333333079,53.2247,2
6099,NpN,Np,N,3.057038300871615,-1.21245721204675,0.0,28.5695,2
10969,TmBi,Tm,Bi,3.91909114012134,-0.801530597499999,0.0012097800000000491,60.1944,2
6101,PuC,Pu,C,3.137589533060858,0.101179361249999,0.12656267531513324,30.8879,2
10971,YBi,Y,Bi,3.972363664653018,-0.91421378,0.001002833333332953,62.6826,2
21522,ScSn,Sc,Sn,4.200043461379438,0.366223044074399,1.0150097525000001,74.0903,2
21330,RuN,Ru,N,2.868704308156297,0.174892487328247,0.174892487328247,23.6079,2
21338,AuN,Au,N,3.125928897193976,1.61101255732825,1.61101255732825,30.5448,2
17248,GaIr,Ga,Ir,3.048873542629672,-0.3878277475,0.0012283499999999892,28.3412,2
18785,GdCd,Gd,Cd,3.758129917336763,-0.32606712375,0.0008191799999999749,53.0781,2
30405,GdRh,Gd,Rh,3.4514549628741684,-0.80484165375,0.0003261199999999853,41.1156,2
18050,TiRe,Ti,Re,3.1082541042815555,-0.418388054393132,2.5645000000906748e-05,30.0296,2
17795,ScNi,Sc,Ni,3.154231317074821,-0.515840327499999,0.0002819250000010154,31.382,2
22410,CuPd,Cu,Pd,3.0080156013412935,-0.126312169999999,0.0003496100000009994,27.217,2
30778,WN,W,N,2.74065145147343,0.231852792328246,0.7249834916666662,20.5855,2
10957,PrBi,Pr,Bi,4.111664187149088,-0.98033922125,0.0008493850000000913,69.5109,2
20522,LaN,La,N,3.1516326465556226,-0.832210132671753,0.5942343149999969,31.3045,2
27280,GeTe,Ge,Te,3.7745412655443555,-0.0725830741666651,0.0152165500000003,53.7765,2
21325,OsN,Os,N,2.7404206646298324,1.45457860732825,1.45457860732825,20.5803,2
20565,WC,W,C,2.763610761115961,0.32366415625,0.449322805000001,21.1072,2
10573,AlRe,Al,Re,3.0602343648368286,0.0126065124999997,0.3160960449999997,28.6592,2
13907,MoC,Mo,C,2.755394370220599,-0.0880465137500011,0.003159184999999398,20.9195,2
22370,PdC,Pd,C,2.7920394640880684,1.48466575125,1.48466575125,21.7653,2
20837,ScSb,Sc,Sb,3.607440885463891,-0.6130843,0.3302488499999999,46.9459,2
18788,TbCd,Tb,Cd,3.7386072005951467,0.00399461266666501,0.09089323721226947,52.2552,2
5241,EuSe,Eu,Se,3.8526871665736744,-2.206884395,0.0,57.1862,2
4731,GdO,Gd,O,3.35855391759343,-2.88756785668938,0.27295517777456935,37.8841,2
8113,ScC,Sc,C,2.9465227630039763,-0.144528211249999,0.3073991744476705,25.5817,2
8384,NpS,Np,S,3.4657475168381238,-1.50850443638168,6.078000000009354e-05,41.6285,2
22368,AgC,Ag,C,3.104571818254804,2.2487658525,2.2487658525,29.923,2
10323,USb,U,Sb,3.7252497467792396,-0.204518074999999,0.02789458062500136,51.6971,2
30152,EuTl,Eu,Tl,3.9364627653395408,-0.5622534625,0.0005359025000000184,60.9984,2
17512,ScIr,Sc,Ir,3.2184674367846697,-1.0301461825,0.0006342399999998971,33.3386,2
8063,ThC,Th,C,3.3665138424676484,-0.28022727375,0.005094459687500552,38.1541,2
8273,SnAs,Sn,As,3.64185963424288,-0.107249905925602,0.007380484863798373,48.3025,2
29642,GdCu,Gd,Cu,3.487829839951087,-0.22178002875,0.010912899999999698,42.4293,2
8506,LaN,La,N,3.3285613940608085,-1.41436419267175,0.012080254999999873,36.8782,2
6098,PuO,Pu,O,3.1554671162221015,-2.69164421541103,0.3673949300000001,31.4189,2
5614,HBr,H,Br,3.5161727729181456,-0.0812900698000054,0.3167091000000006,43.4721,2
10840,BaCd,Ba,Cd,4.223877600619918,-0.327498125,0.0022185200000000016,75.3588,2
18025,VPt,V,Pt,3.044618297841005,-0.54486387,0.0006436924999991822,28.2227,2
17522,TiIr,Ti,Ir,3.103236301117113,-0.866265571893132,0.017358412500000364,29.8844,2
20622,BN,B,N,2.5393145069790912,-1.35086916767175,0.02523930500000282,16.3738,2
10365,DyAg,Dy,Ag,3.6199102569248045,-0.335554942083335,0.0006244250000000395,47.4344,2
5771,EuS,Eu,S,3.704649620863565,-2.47033469700668,0.0,50.8442,2
7823,CuAu,Cu,Au,3.103793482956624,-0.0527098800000001,8.744499999968625e-05,29.9005,2
8080,SiOs,Si,Os,2.957390261232145,-0.3434495625,0.033006704535841536,25.8658,2
11321,TlI,Tl,I,4.411277886501402,-0.762285488714159,0.0030601287499996133,85.8407,2
17484,GaAg,Ga,Ag,3.3085636164757863,0.04734372875,0.08476408541666691,36.2175,2
21331,RhN,Rh,N,2.902202053217927,0.396672122328247,0.396672122328247,24.4446,2
10846,BaHg,Ba,Hg,4.160312091353953,-0.491164262483134,0.003990455000000004,72.0075,2
30932,YbPb,Yb,Pb,3.857386169248622,-0.563828995,0.00042122999999993915,57.3957,2
17525,TmIr,Tm,Ir,3.3715621142435266,-0.92117172,0.0002493949999999856,38.326,2
18038,ZrPt,Zr,Pt,3.348092773444139,-0.912491534999999,0.17458105999999962,37.5312,2
30426,GdTl,Gd,Tl,3.7995752064393247,-0.36448837625,0.0013151149999999778,54.8536,2
4497,CuCl,Cu,Cl,3.40839620376227,-0.573232312809561,0.06618028000000009,39.5959,2
4498,CuBr,Cu,Br,3.6054316155689046,-0.420937653707918,0.04884349499999979,46.8675,2
6293,ThTe,Th,Te,3.8525277154530846,-1.09758697166667,0.0,57.1791,2
21337,IrN,Ir,N,2.918267565582875,0.660201207328248,0.660201207328248,24.8528,2
14013,PuP,Pu,P,3.5569222863475076,-1.29009484947997,0.0002875899999998932,45.0011,2
11506,CsI,Cs,I,4.935327089598259,-1.65211376621416,0.0002698716666651446,120.212,2
6296,EuTe,Eu,Te,4.124475844020673,-1.82720172166666,0.0,70.1627,2
8091,RbF,Rb,F,3.2960190746924503,-2.73451094456555,0.12287070999999994,35.8071,2
22276,CrN,Cr,N,2.760587286633548,-0.567263862671753,0.05100135500000058,21.038,2
21521,ScGe,Sc,Ge,3.9021487173206606,0.252137795,1.0815153425,59.4171,2
22303,ReN,Re,N,2.9033967333322392,0.418934329828248,0.4770462751760588,24.4748,2
10077,NiH,Ni,H,2.326480346032815,-0.0498987760920881,0.0,12.5921,2
17776,NdTl,Nd,Tl,3.8822135489844043,-0.39427055,0.001860805000000021,58.5111,2
18036,ZnPt,Zn,Pt,3.076893759336041,-0.56883208,0.00017602000000049856,29.1298,2
17530,VIr,V,Ir,3.016919215482774,-0.48892004,0.03454623000000001,27.4594,2
10623,ErAg,Er,Ag,3.588717247708536,-0.34775013375,0.0008020950000000027,46.2187,2
8254,LuAs,Lu,As,3.5888388896655785,-1.47154841,0.0,46.2234,2
17297,GaRu,Ga,Ru,3.0256395068950357,-0.2982196625,0.007680352500000209,27.6982,2
10375,NpTe,Np,Te,3.764366814208463,-0.536375376041667,0.06194636515624885,53.3428,2
18839,FeRh,Fe,Rh,3.001876603652587,-0.04855258,0.003396992000000522,27.0507,2
18073,TiRh,Ti,Rh,3.099982656857534,-0.749826536893133,0.03270506249999994,29.7905,2
17306,TiGa,Ti,Ga,3.1467590753368806,-0.503562664393132,0.0,31.1595,2
27646,TiAg,Ti,Ag,3.2387889850009777,0.0695330243568684,0.1698055075000004,33.9741,2
29950,DyZn,Dy,Zn,3.5613115354439313,-0.344135988333335,5.8045000000006564e-05,45.1679,2
31231,GaRh,Ga,Rh,3.0323136558439954,-0.689778852500001,0.00047871000000010433,27.8819,2
10894,BeNi,Be,Ni,2.6024237753059443,-0.47001106,0.0006242399999999981,17.6252,2
7826,FePt,Fe,Pt,3.0336869799274253,-0.24020404,0.0008462399999996095,27.9198,2
8507,LaP,La,P,3.8061695715598556,-1.69857021447997,0.0,55.1397,2
17538,YbIr,Yb,Ir,3.342507946993687,-0.320504415,0.2640702321875002,37.3437,2
22314,PtC,Pt,C,2.8179291672725553,1.47515117125,1.47515117125,22.3764,2
10632,GdAg,Gd,Ag,3.655261068893901,-0.3190237025,0.0007009849999999873,48.8377,2
