query_id,question,difficulty,hop_count,method,sql,syntax_valid,execution_valid,execution_accuracy,execution_precision,execution_recall,execution_f1,raw_execution_accuracy,raw_execution_precision,raw_execution_f1,hallucinated_table_rate,hallucinated_column_rate,hallucinated_join_rate,token_usage,latency_ms,repair_attempts,repair_tokens
q_hard_003,L1₂構造を持つ化合物のうち、格子定数がNi₃Alに近く、形成エネルギーが低い候補を抽出して。,hard,3,proposed,"SELECT
    m.formula,
    s.lattice_a,
    ps.formation_energy_per_atom,
    ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND EXISTS (
        SELECT 1
        FROM composition c
        WHERE c.entry_id = m.entry_id
          AND c.element = 'Ni'
    )
    AND EXISTS (
        SELECT 1
        FROM composition c
        WHERE c.entry_id = m.entry_id
          AND c.element = 'Al'
    )
    AND s.lattice_a IS NOT NULL
    AND ABS(s.lattice_a - 3.57) <= 0.10
    AND ps.formation_energy_per_atom IS NOT NULL
    AND ps.formation_energy_per_atom < 0
ORDER BY
    ABS(s.lattice_a - 3.57) ASC,
    ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,0.009433962264150943,1.0,0.009433962264150943,0.018691588785046728,0.009433962264150943,1.0,0.018691588785046728,0.0,0.0,0.0,4580,10712,1,1715
q_hard_004,安定なL1₂型化合物のバルクモジュラスを高い順に表示して。,hard,4,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.energy_above_hull,
    et.bulk_modulus_vrh AS bulk_modulus
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
ORDER BY et.bulk_modulus_vrh DESC
LIMIT 10000;",True,True,0.375,0.2,0.375,0.26086956521739135,0.0,0.0,0.0,0.0,0.0,0.0,2754,8175,0,0
q_hard_005,NiまたはCoを含む安定なL1₂化合物を形成エネルギー順に並べて。,hard,3,proposed,"SELECT DISTINCT
    m.formula,
    ps.formation_energy_per_atom,
    ps.energy_above_hull,
    ps.is_stable
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND c.element IN ('Ni', 'Co')
    AND ps.is_stable = TRUE
    AND ps.formation_energy_per_atom IS NOT NULL
    AND m.number_of_elements > 1
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,0.42857142857142855,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4470,10371,1,1599
q_hard_006,Aサイト元素別にL1₂型化合物の平均格子定数を集計して。,hard,2,proposed,"SELECT c.element, AVG(s.lattice_a) AS avg_lattice_a
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE c.site_label = 'A-site'
  AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
GROUP BY c.element
ORDER BY c.element
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2375,7225,0,0
q_hard_007,形成エネルギーが-0.3以下で格子定数が3.5〜3.7ÅのL1₂化合物を抽出して。,hard,3,proposed,"SELECT DISTINCT
    m.formula,
    s.lattice_a,
    ps.formation_energy_per_atom
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.formation_energy_per_atom <= -0.3
    AND s.lattice_a BETWEEN 3.5 AND 3.7
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2551,7369,0,0
q_hard_008,L1₂型化合物でバルクモジュラスが180GPa以上のものを抽出して。,hard,4,proposed,"SELECT DISTINCT
  m.formula,
  et.bulk_modulus_vrh AS bulk_modulus
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND et.bulk_modulus_vrh >= 180
ORDER BY et.bulk_modulus_vrh DESC
LIMIT 10000;",True,True,0.08,0.14736842105263157,0.08,0.1037037037037037,0.08,0.14736842105263157,0.1037037037037037,0.0,0.0,0.0,2588,8422,0,0
q_hard_009,Co基L1₂化合物のうち、Ni₃Alに近い格子定数のものを安定性順に出して。,hard,3,proposed,"SELECT DISTINCT
    m.formula,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff,
    ps.is_stable,
    ps.energy_above_hull
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    c.element = 'Co'
    AND EXISTS (
        SELECT 1
        FROM composition c_ni
        WHERE c_ni.entry_id = m.entry_id
          AND c_ni.element = 'Ni'
    )
    AND EXISTS (
        SELECT 1
        FROM composition c_al
        WHERE c_al.entry_id = m.entry_id
          AND c_al.element = 'Al'
    )
    AND (
        s.prototype ILIKE '%L12%'
        OR s.prototype ILIKE '%L1_2%'
        OR s.prototype ILIKE '%L1₂%'
        OR s.prototype ILIKE '%Cu3Au%'
        OR s.strukturbericht ILIKE '%L12%'
        OR s.strukturbericht ILIKE '%L1_2%'
        OR s.strukturbericht ILIKE '%L1₂%'
    )
    AND s.lattice_a IS NOT NULL
    AND ps.is_stable = TRUE
ORDER BY
    ps.energy_above_hull ASC NULLS LAST,
    lattice_diff ASC
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8883,14281,3,5889
q_hard_010,Bサイト元素がAlまたはTiのL1₂化合物を形成エネルギー順に出して。,hard,3,proposed,"SELECT DISTINCT
    m.formula,
    c.element,
    c.site_label,
    ps.formation_energy_per_atom
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND c.site_label = 'B-site'
    AND c.element IN ('Al', 'Ti')
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2579,8608,0,0
q_hard_011,L1₂化合物のせん断弾性率を表示して。,hard,4,proposed,"SELECT DISTINCT
    m.formula,
    et.shear_modulus_vrh
FROM material_entry m
JOIN structure s
    ON s.entry_id = m.entry_id
JOIN elastic_tensor et
    ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND et.shear_modulus_vrh IS NOT NULL
ORDER BY m.formula
LIMIT 10000;",True,True,0.6216216216216216,1.0,0.6216216216216216,0.7666666666666667,0.06887755102040816,0.13705583756345177,0.09168081494057724,0.0,0.0,0.0,3633,4911,1,1165
q_hard_012,安定で形成エネルギーが最も低いL1₂化合物のトップ10を出して。,hard,2,proposed,"SELECT DISTINCT
    m.formula,
    ps.formation_energy_per_atom,
    ps.energy_above_hull,
    ps.is_stable
FROM material_entry m
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE
    ps.is_stable = TRUE
    AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10;",True,True,0.5,0.4,0.5,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2651,7601,0,0
q_hard_013,Ni含有L1₂化合物のバルクモジュラスと形成エネルギーの関係を出して。,hard,4,proposed,"SELECT DISTINCT
  m.formula,
  et.bulk_modulus_vrh AS bulk_modulus,
  ps.formation_energy_per_atom
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE c.element = 'Ni'
  AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND et.bulk_modulus_vrh IS NOT NULL
  AND ps.formation_energy_per_atom IS NOT NULL
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,0.125,0.25,0.125,0.16666666666666666,0.125,0.25,0.16666666666666666,0.0,0.0,0.0,4223,10720,1,1427
q_hard_014,安定なL1₂化合物をAサイト元素でグループ化し、各グループの平均形成エネルギーを出して。,hard,3,proposed,"SELECT
  c.element AS a_site,
  AVG(ps.formation_energy_per_atom) AS avg_eform
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE
  c.site_label = 'A-site'
  AND ps.is_stable = TRUE
  AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
GROUP BY c.element
ORDER BY avg_eform ASC
LIMIT 10000;",True,True,0.14285714285714285,0.05263157894736842,0.14285714285714285,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,3572,9670,1,1058
q_hard_015,格子定数3.55Å付近でバルクモジュラスの高いL1₂化合物を探して。,hard,4,proposed,"SELECT
    q.formula,
    q.lattice_a,
    q.bulk_modulus
FROM (
    SELECT DISTINCT
        m.formula,
        s.lattice_a,
        et.bulk_modulus_vrh AS bulk_modulus,
        ABS(s.lattice_a - 3.55) AS lattice_delta
    FROM material_entry m
    JOIN structure s ON s.entry_id = m.entry_id
    JOIN elastic_tensor et ON et.entry_id = m.entry_id
    WHERE
        (s.prototype = 'L12' OR s.strukturbericht = 'L12')
        AND ABS(s.lattice_a - 3.55) <= 0.05
        AND et.bulk_modulus_vrh IS NOT NULL
) q
ORDER BY q.bulk_modulus DESC, q.lattice_delta ASC
LIMIT 10000;",True,True,0.020202020202020204,0.0625,0.020202020202020204,0.03053435114503817,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3794,6707,1,1293
q_hard_016,L1₂型化合物の格子定数と形成エネルギーの相関を見たい。,hard,2,proposed,"SELECT
  m.formula,
  s.lattice_a,
  ps.formation_energy_per_atom
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
  (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND s.lattice_a IS NOT NULL
  AND ps.formation_energy_per_atom IS NOT NULL
ORDER BY s.lattice_a ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3543,3578,1,1198
q_hard_017,Co3TiとNi3Alの格子定数差を計算して。,hard,2,proposed,"SELECT m.formula, s.lattice_a, ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
WHERE m.formula IN ('Co3Ti', 'Ni3Al')
ORDER BY m.formula
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2454,6234,0,0
q_hard_018,Al系L1₂化合物のうち安定なものとそうでないものの数を出して。,hard,3,proposed,"SELECT
  COUNT(*) FILTER (WHERE ps.is_stable = TRUE) AS stable_al_l12_count,
  COUNT(*) FILTER (WHERE ps.is_stable = FALSE) AS unstable_al_l12_count
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE c.element = 'Al'
  AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742,11125,0,0
q_hard_019,準安定L1₂化合物をenergy above hull順にランキングして。,hard,2,proposed,"SELECT DISTINCT
    m.formula,
    ps.energy_above_hull,
    ps.is_stable
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = FALSE
    AND ps.energy_above_hull <= 0.05
ORDER BY ps.energy_above_hull ASC
LIMIT 10000;",True,True,0.8449197860962567,1.0,0.8449197860962567,0.9159420289855073,0.0,0.0,0.0,0.0,0.0,0.0,2889,13295,0,0
q_hard_020,Bサイト元素ごとの安定L1₂化合物数を集計して。,hard,3,proposed,"SELECT
    c.element,
    COUNT(DISTINCT m.entry_id) AS stable_l12_count
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE c.site_label = 'B-site'
  AND ps.is_stable = TRUE
  AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
GROUP BY c.element
ORDER BY stable_l12_count DESC, c.element
LIMIT 10000;",True,True,0.2,0.05263157894736842,0.2,0.08333333333333333,0.2,0.05263157894736842,0.08333333333333333,0.0,0.0,0.0,2576,8904,0,0
q_hard_021,DFT計算で得られたL1₂化合物の物性一覧を出して。,hard,4,proposed,"SELECT DISTINCT
    m.formula,
    m.source_db,
    s.prototype,
    s.strukturbericht,
    s.crystal_system,
    s.space_group_number,
    s.space_group,
    s.lattice_a,
    s.lattice_b,
    s.lattice_c,
    s.volume_per_atom
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
ORDER BY
    m.formula,
    m.source_db
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2765,14506,0,0
q_hard_022,PBE汎関数で計算されたL1₂化合物のバルクモジュラスを表示して。,hard,4,proposed,"SELECT DISTINCT
    m.formula,
    et.bulk_modulus_vrh AS bulk_modulus
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN calculation calc ON calc.entry_id = m.entry_id
JOIN elastic_tensor et ON et.calculation_id = calc.calculation_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND calc.functional = 'GGA-PBE'
ORDER BY m.formula
LIMIT 10000;",True,True,0.05357142857142857,0.1065989847715736,0.05357142857142857,0.07130730050933787,0.05357142857142857,0.1065989847715736,0.07130730050933787,0.0,0.0,0.0,2603,7660,0,0
q_hard_023,L1₂化合物の格子ミスマッチ（Ni3Alとの差）を計算して小さい順に表示して。,hard,2,proposed,"SELECT
  m.formula,
  s.lattice_a,
  ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
WHERE s.prototype = 'L12' OR s.strukturbericht = 'L12'
ORDER BY ABS(s.lattice_a - 3.57) ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2329,3298,0,0
q_hard_024,Fe含有L1₂化合物の安定性と弾性特性を同時に表示して。,hard,4,proposed,"SELECT DISTINCT m.formula, ps.is_stable, ps.energy_above_hull, ps.formation_energy_per_atom
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN composition c ON c.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND c.element = 'Fe'
ORDER BY ps.is_stable DESC, ps.energy_above_hull ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2804,13830,0,0
q_hard_025,安定なL1₂化合物でバルクモジュラスが160GPa以上のものを抽出して。,hard,4,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.energy_above_hull,
    et.bulk_modulus_vrh AS bulk_modulus
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
    AND et.bulk_modulus_vrh >= 160
ORDER BY et.bulk_modulus_vrh DESC
LIMIT 10000;",True,True,0.6,0.25,0.6,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,2807,9998,0,0
q_hard_026,L1₂化合物で安定性と格子定数の両面でNi3Alに近い候補を出して。,hard,3,proposed,"SELECT m.formula,
       ps.is_stable,
       ps.energy_above_hull,
       s.lattice_a,
       ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND ps.is_stable = TRUE
ORDER BY ABS(s.lattice_a - 3.57) ASC,
         ps.energy_above_hull ASC
LIMIT 10000;",True,True,0.18974358974358974,1.0,0.18974358974358974,0.3189655172413793,0.0,0.0,0.0,0.0,0.0,0.0,2918,13037,0,0
q_hard_027,Aサイト元素がNiまたはCoで、Bサイト元素がAlまたはTiのL1₂化合物を出して。,hard,3,proposed,"SELECT DISTINCT
  m.formula,
  c_a.element AS a_site,
  c_a.atomic_fraction AS a_site_atomic_fraction,
  c_b.element AS b_site,
  c_b.atomic_fraction AS b_site_atomic_fraction
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN composition c_a ON c_a.entry_id = m.entry_id
JOIN composition c_b ON c_b.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND c_a.site_label = 'A-site'
  AND c_a.element IN ('Ni', 'Co')
  AND c_b.site_label = 'B-site'
  AND c_b.element IN ('Al', 'Ti')
ORDER BY m.formula, c_a.element, c_b.element
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2867,16318,0,0
q_hard_028,L1₂型化合物の体積あたり原子数と格子定数の関係を出して。,hard,2,proposed,"SELECT
  m.formula,
  1.0 / s.volume_per_atom AS atoms_per_volume,
  s.lattice_a
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND s.lattice_a IS NOT NULL
  AND s.volume_per_atom IS NOT NULL
  AND s.volume_per_atom > 0
ORDER BY s.lattice_a ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3573,3192,1,1372
q_hard_029,L1₂化合物でenergy above hullが0で形成エネルギーが-0.4以下のものを出して。,hard,2,proposed,"SELECT DISTINCT
    m.formula,
    ps.energy_above_hull,
    ps.formation_energy_per_atom
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.energy_above_hull = 0
    AND ps.formation_energy_per_atom <= -0.4
ORDER BY ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2830,13210,0,0
q_hard_030,遷移金属を含むL1₂型化合物のうち安定なものを出して。,hard,3,proposed,"SELECT DISTINCT m.formula, s.prototype, ps.is_stable, ps.energy_above_hull
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND ps.is_stable = TRUE
  AND m.chemical_system ~ '(^|-)(Sc|Ti|V|Cr|Mn|Fe|Co|Ni|Cu|Zn|Y|Zr|Nb|Mo|Tc|Ru|Rh|Pd|Ag|Cd|Hf|Ta|W|Re|Os|Ir|Pt|Au|Hg)(-|$)'
ORDER BY m.formula
LIMIT 10000;",True,True,1.0,0.1891891891891892,1.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,2885,14305,0,0
q_vhard_001,L1₂型金属間化合物において、相安定性、格子ミスマッチ、弾性特性を同時に考慮した析出強化相候補を抽出して。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.energy_above_hull,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff
FROM material_entry m
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
ORDER BY
    lattice_diff ASC,
    ps.energy_above_hull ASC
LIMIT 10000;",True,True,0.18974358974358974,1.0,0.18974358974358974,0.3189655172413793,0.0,0.0,0.0,0.0,0.0,0.0,2968,15599,0,0
q_vhard_002,Ni₃Al代替またはCo基γ'相候補として有望なL1₂型金属間化合物を、形成エネルギー、格子定数、弾性率の観点から探索して。,very_hard,4,proposed,"SELECT DISTINCT
  m.formula,
  ps.formation_energy_per_atom,
  s.lattice_a,
  ABS(s.lattice_a - 3.57) AS lattice_a_deviation_from_ni3al
FROM material_entry m
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN composition c ON c.entry_id = m.entry_id
WHERE (s.prototype = 'L12' OR s.strukturbericht = 'L12')
  AND ps.is_stable = TRUE
  AND ps.formation_energy_per_atom < 0
  AND s.lattice_a IS NOT NULL
  AND ABS(s.lattice_a - 3.57) <= 0.20
  AND c.element IN ('Ni', 'Al', 'Co')
  AND EXISTS (
    SELECT 1
    FROM composition c_al
    WHERE c_al.entry_id = m.entry_id
      AND c_al.element = 'Al'
  )
  AND EXISTS (
    SELECT 1
    FROM composition c_base
    WHERE c_base.entry_id = m.entry_id
      AND c_base.element IN ('Ni', 'Co')
  )
ORDER BY
  ABS(s.lattice_a - 3.57) ASC,
  ps.formation_energy_per_atom ASC
LIMIT 10000;",True,True,0.010256410256410256,1.0,0.010256410256410256,0.020304568527918784,0.0,0.0,0.0,0.0,0.0,0.0,4783,17036,1,1773
q_vhard_003,γ'相候補のランキングを安定性・格子整合性・バルクモジュラスの重み付きスコアで出して。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    ps.is_stable,
    ps.energy_above_hull,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff,
    et.bulk_modulus_vrh AS bulk_modulus,
    (
        0.4 * CASE
            WHEN ps.is_stable = TRUE THEN 1.0
            ELSE GREATEST(0.0, 1.0 - ps.energy_above_hull)
        END
        + 0.3 * GREATEST(0.0, 1.0 - ABS(s.lattice_a - 3.57) / 3.57)
        + 0.3 * (et.bulk_modulus_vrh / 300.0)
    ) AS weighted_score
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
    AND et.bulk_modulus_vrh IS NOT NULL
    AND s.lattice_a IS NOT NULL
ORDER BY weighted_score DESC
LIMIT 10000;",True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437,25921,1,1896
q_vhard_004,NiまたはCo含有で安定かつバルクモジュラスが高いL1₂化合物トップ10を出して。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    s.prototype,
    ps.is_stable,
    ps.energy_above_hull,
    et.bulk_modulus_vrh AS bulk_modulus
FROM material_entry m
JOIN composition c ON c.entry_id = m.entry_id
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (c.element = 'Ni' OR c.element = 'Co')
    AND (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
    AND et.bulk_modulus_vrh IS NOT NULL
ORDER BY et.bulk_modulus_vrh DESC
LIMIT 10;",True,True,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,3012,19745,0,0
q_vhard_005,L1₂型化合物の元素組み合わせと安定性の関係をAサイト・Bサイト別に集計して材料設計の指針を得たい。,very_hard,3,proposed,"SELECT
    lc.a_site_element,
    lc.b_site_element,
    COUNT(*) AS l12_compound_count,
    COUNT(*) FILTER (WHERE lc.is_stable = TRUE) AS stable_l12_count,
    COUNT(*) FILTER (WHERE lc.is_stable = FALSE) AS unstable_l12_count,
    COUNT(*) FILTER (WHERE lc.is_stable = TRUE) * 100.0 / COUNT(*) AS stable_percentage,
    AVG(lc.energy_above_hull) AS avg_energy_above_hull,
    AVG(lc.formation_energy_per_atom) AS avg_eform
FROM (
    SELECT
        m.entry_id,
        MAX(c.element) FILTER (WHERE c.site_label = 'A-site') AS a_site,
        MAX(c.element) FILTER (WHERE c.site_label = 'B-site') AS b_site,
        ps.is_stable,
        ps.energy_above_hull,
        ps.formation_energy_per_atom
    FROM material_entry m
    JOIN structure s ON s.entry_id = m.entry_id
    JOIN phase_stability ps ON ps.entry_id = m.entry_id
    JOIN composition c ON c.entry_id = m.entry_id
    WHERE s.prototype = 'L12' OR s.strukturbericht = 'L12'
    GROUP BY
        m.entry_id,
        ps.is_stable,
        ps.energy_above_hull,
        ps.formation_energy_per_atom
) lc
WHERE lc.a_site_element IS NOT NULL
  AND lc.b_site_element IS NOT NULL
GROUP BY
    lc.a_site_element,
    lc.b_site_element
ORDER BY
    stable_percentage DESC,
    avg_energy_above_hull ASC
LIMIT 10000;",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,6642,28164,2,3167
q_vhard_006,Ni3Alの格子定数に近く、バルクモジュラスが高く、安定なL1₂候補を総合的にランキングして。,very_hard,4,proposed,"SELECT DISTINCT
    m.formula,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff,
    et.bulk_modulus_vrh AS bulk_modulus,
    ps.energy_above_hull,
    ps.is_stable,
    et.bulk_modulus_vrh / (1.0 + ABS(s.lattice_a - 3.57)) AS ranking_score
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
JOIN elastic_tensor et ON et.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
    AND s.lattice_a IS NOT NULL
    AND et.bulk_modulus_vrh IS NOT NULL
ORDER BY ranking_score DESC
LIMIT 10000;",True,True,0.02564102564102564,0.3333333333333333,0.02564102564102564,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,3077,14276,0,0
q_vhard_007,析出強化に適したL1₂化合物を格子ミスマッチ、弾性率、安定性の多基準で評価して上位候補を出して。,very_hard,4,proposed,"SELECT
    m.formula,
    s.lattice_a,
    ABS(s.lattice_a - 3.57) AS lattice_diff,
    ps.is_stable,
    ps.energy_above_hull
FROM material_entry m
JOIN structure s ON s.entry_id = m.entry_id
JOIN phase_stability ps ON ps.entry_id = m.entry_id
WHERE
    (s.prototype = 'L12' OR s.strukturbericht = 'L12')
    AND ps.is_stable = TRUE
ORDER BY
    ABS(s.lattice_a - 3.57) ASC,
    ps.energy_above_hull ASC
LIMIT 10000;",True,True,0.18974358974358974,1.0,0.18974358974358974,0.3189655172413793,0.0,0.0,0.0,0.0,0.0,0.0,4166,12939,1,1279
